date,keyword,search_index,campaign,site_dcm,placement,mission,creative,clicks,impressions,click_through_conversions,view_through_conversions,click_through_revenue,view_through_revenue
2017-12-23,christmas pudding,39,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,0,1,1,12,147.09,977.7
2017-12-23,christmas pudding,39,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,0,0,0,3,0,227.9
2017-12-23,christmas pudding,39,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,0,0,0,4,0,263.59
2017-12-23,christmas pudding,39,DO Brunch 970 x 250,Programmatic Trade Desk,PKXMZ1_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 970x250,Brunch,DO Brunch 970 x 250,0,0,1,0,40.05,0
2017-12-23,mince pies,91,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,10,8208,0,7,0,692.34
2017-12-23,mince pies,91,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,626,0,0,0,0
2017-12-23,mince pies,91,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,0,388,0,7,0,494.55
2017-12-23,mince pies,91,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,1,3796,0,1,0,55.95
2017-12-23,mince pies,91,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,0,2,0,8,0,617.38
2017-12-23,mince pies,91,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,0,0,0,1,0,89.21
2017-12-23,mince pies,91,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,0,0,0,5,0,231.98
2017-12-23,mince pies,91,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,49,36809,0,7,0,605.87
2017-12-23,mince pies,91,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,0,0,0,2,0,305.5
2017-12-23,mince pies,91,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,6,3449,0,2,0,114.97
2017-12-23,mince pies,91,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,2,2318,0,4,0,373.43
2017-12-23,mince pies,91,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,68,76662,0,30,0,2509.47
2017-12-23,mince pies,91,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,7,13102,0,13,0,880.789997
2017-12-23,mince pies,91,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,17,11394,0,13,0,1247.16
2017-12-23,mince pies,91,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,1,2863,0,5,0,616.59
2017-12-23,mince pies,91,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,0,0,0,8,0,743.17
2017-12-23,mince pies,91,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,0,0,0,1,0,87.35
2017-12-23,mince pies,91,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,0,0,0,2,0,214.19
2017-12-23,mince pies,91,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,0,0,0,1,0,43.49
2017-12-23,mince pies,91,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,28,31965,0,14,0,1150.809999
2017-12-23,mince pies,91,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,13,9291,0,12,0,1090.489999
2017-12-23,mince pies,91,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,5,3655,0,9,0,599.25
2017-12-23,mince pies,91,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,0,1,1,12,147.09,977.7
2017-12-23,mince pies,91,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,0,0,0,3,0,227.9
2017-12-23,mince pies,91,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,0,0,0,4,0,263.59
2017-12-23,mince pies,91,DO Brunch 970 x 250,Programmatic Trade Desk,PKXMZ1_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 970x250,Brunch,DO Brunch 970 x 250,0,0,1,0,40.05,0
2017-12-24,christmas pudding,51,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,8,4609,0,9,0,749.93
2017-12-24,christmas pudding,51,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,1047,0,0,0,0
2017-12-24,christmas pudding,51,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,0,0,0,5,0,294.82
2017-12-24,christmas pudding,51,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,5,3628,0,4,0,298.23
2017-12-24,christmas pudding,51,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,0,0,0,9,0,530.11
2017-12-24,christmas pudding,51,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,0,0,0,1,0,94.2
2017-12-24,christmas pudding,51,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,0,0,1,1,162.85,57.79
2017-12-24,christmas pudding,51,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,0,0,0,1,0,89.94
2017-12-24,christmas pudding,51,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,58,43037,0,12,0,715.3
2017-12-24,christmas pudding,51,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,7,4444,0,2,0,95.35
2017-12-24,christmas pudding,51,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,5,2633,0,2,0,129.75
2017-12-24,christmas pudding,51,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,52,60428,0,25,0,1997.08
2017-12-24,christmas pudding,51,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,15,11725,0,13,0,1024.55
2017-12-24,christmas pudding,51,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,21,12850,0,6,0,543.57
2017-12-24,christmas pudding,51,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,5,2609,0,4,0,365.33
2017-12-24,christmas pudding,51,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,0,0,0,7,0,526.35
2017-12-24,christmas pudding,51,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,0,0,0,4,0,186.05
2017-12-24,christmas pudding,51,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,0,0,0,2,0,161.1
2017-12-24,christmas pudding,51,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,0,0,0,2,0,143.65
2017-12-24,christmas pudding,51,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,20,26232,0,25,0,1923.55
2017-12-24,christmas pudding,51,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,0,0,2,0,187.2
2017-12-24,christmas pudding,51,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,13,9965,0,11,0,828.91
2017-12-24,christmas pudding,51,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,5,3789,0,3,0,181.15
2017-12-24,christmas pudding,51,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,0,0,1,9,161.49,872.12
2017-12-24,christmas pudding,51,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,0,5,0,5,0,499.22
2017-12-24,christmas pudding,51,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,0,0,0,3,0,187.35
2017-12-24,mince pies,100,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,8,4609,0,9,0,749.93
2017-12-24,mince pies,100,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,1047,0,0,0,0
2017-12-24,mince pies,100,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,0,0,0,5,0,294.82
2017-12-24,mince pies,100,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,5,3628,0,4,0,298.23
2017-12-24,mince pies,100,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,0,0,0,9,0,530.11
2017-12-24,mince pies,100,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,0,0,0,1,0,94.2
2017-12-24,mince pies,100,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,0,0,1,1,162.85,57.79
2017-12-24,mince pies,100,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,0,0,0,1,0,89.94
2017-12-24,mince pies,100,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,58,43037,0,12,0,715.3
2017-12-24,mince pies,100,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,7,4444,0,2,0,95.35
2017-12-24,mince pies,100,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,5,2633,0,2,0,129.75
2017-12-24,mince pies,100,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,52,60428,0,25,0,1997.08
2017-12-24,mince pies,100,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,15,11725,0,13,0,1024.55
2017-12-24,mince pies,100,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,21,12850,0,6,0,543.57
2017-12-24,mince pies,100,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,5,2609,0,4,0,365.33
2017-12-24,mince pies,100,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,0,0,0,7,0,526.35
2017-12-24,mince pies,100,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,0,0,0,4,0,186.05
2017-12-24,mince pies,100,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,0,0,0,2,0,161.1
2017-12-24,mince pies,100,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,0,0,0,2,0,143.65
2017-12-24,mince pies,100,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,20,26232,0,25,0,1923.55
2017-12-24,mince pies,100,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,0,0,2,0,187.2
2017-12-24,mince pies,100,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,13,9965,0,11,0,828.91
2017-12-24,mince pies,100,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,5,3789,0,3,0,181.15
2017-12-24,mince pies,100,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,0,0,1,9,161.49,872.12
2017-12-24,mince pies,100,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,0,5,0,5,0,499.22
2017-12-24,mince pies,100,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,0,0,0,3,0,187.35
2017-12-25,christmas pudding,84,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,0,1,0,4,0,472.88
2017-12-25,christmas pudding,84,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,0,0,1,0,51.4
2017-12-25,christmas pudding,84,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,0,0,0,2,0,202.59
2017-12-25,christmas pudding,84,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,0,0,0,5,0,274.66
2017-12-25,christmas pudding,84,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,0,0,0,3,0,146.15
2017-12-25,christmas pudding,84,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,0,1,0,3,0,207.45
2017-12-25,christmas pudding,84,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,0,1,0,1,0,42.2
2017-12-25,christmas pudding,84,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,0,0,0,2,0,95.14
2017-12-25,christmas pudding,84,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,0,24,0,9,0,599.239999
2017-12-25,christmas pudding,84,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,0,3,0,6,0,391.09
2017-12-25,christmas pudding,84,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,0,0,0,6,0,409.42
2017-12-25,christmas pudding,84,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,0,1,0,2,0,125
2017-12-25,christmas pudding,84,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,0,0,0,3,0,183.25
2017-12-25,christmas pudding,84,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,0,0,0,2,0,263.65
2017-12-25,christmas pudding,84,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,0,0,0,1,0,41.45
2017-12-25,christmas pudding,84,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,0,1,0,17,0,1484.68
2017-12-25,christmas pudding,84,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,0,2,0,9,0,557.09
2017-12-25,christmas pudding,84,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,0,0,0,2,0,168.1
2017-12-25,christmas pudding,84,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,0,0,0,3,0,216.3
2017-12-25,mince pies,22,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,0,1,0,4,0,472.88
2017-12-25,mince pies,22,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,0,0,1,0,51.4
2017-12-25,mince pies,22,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,0,0,0,2,0,202.59
2017-12-25,mince pies,22,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,0,0,0,5,0,274.66
2017-12-25,mince pies,22,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,0,0,0,3,0,146.15
2017-12-25,mince pies,22,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,0,1,0,3,0,207.45
2017-12-25,mince pies,22,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,0,1,0,1,0,42.2
